id,price_doc
32028,4372395.0
32029,15862820.0
32030,3941072.75
32031,3740962.25
32032,7194933.5
32033,5977239.5
32034,3717476.25
32035,7027514.5
32036,5780471.5
32037,8448234.0
32038,5678789.0
32039,9257850.0
32040,12644672.0
32041,3557237.0
32042,5734726.0
32043,32144768.0
32044,5089144.5
32045,3286462.75
32046,7753309.0
32047,11093138.0
32048,10013740.0
32049,6756023.5
32050,13994978.0
32051,7783010.0
32052,6409992.0
32053,7874847.0
32054,6496995.5
32055,4217669.5
32056,8707220.0
32057,4714751.5
32058,4279658.5
32059,4834683.0
32060,5800948.5
32061,8319946.5
32062,5923535.5
32063,6662989.5
32064,9673918.0
32065,6076731.0
32066,5779807.0
32067,4064546.25
32068,4739097.5
32069,3839303.5
32070,12882082.0
32071,5261869.0
32072,4022221.25
32073,3650838.5
32074,5076676.0
32075,10616952.0
32076,18914586.0
32077,7639708.0
32078,3812376.25
32079,3964038.25
32080,4765646.0
32081,27426734.0
32082,5805478.0
32083,3643579.0
32084,5618745.0
32085,8339497.0
32086,9204226.0
32087,5160863.0
32088,24271484.0
32089,6966816.5
32090,13173326.0
32091,6277262.5
32092,5051666.5
32093,5255036.0
32094,7383862.5
32095,6103316.0
32096,5074109.5
32097,13187662.0
32098,5716571.5
32099,7261104.5
32100,7848756.5
32101,4919827.5
32102,5066304.0
32103,3683202.75
32104,5190409.5
32105,6925264.0
32106,6436132.5
32107,5142267.5
32108,3533057.25
32109,5987183.5
32110,3692817.5
32111,12788672.0
32112,16487994.0
32113,8206276.5
32114,8353243.0
32115,7583676.0
32116,6887577.0
32117,7973322.5
32118,6382477.0
32119,8514436.0
32120,12012914.0
32121,3810713.0
32122,9122028.0
32123,19375190.0
32124,8001918.0
32125,10377078.0
32126,7563757.0
32127,7756856.5
32128,5843383.5
32129,5469055.0
32130,3778754.75
32131,12830098.0
32132,2437065.25
32133,3692817.5
32134,3717178.25
32135,7073814.0
32136,10757186.0
32137,8687214.0
32138,5780119.5
32139,7012459.5
32140,5795718.0
32141,3384153.5
32142,3883665.0
32143,8243165.5
32144,4158359.25
32145,23440378.0
32146,6501367.0
32147,5423985.0
32148,4703759.0
32149,9424082.0
32150,5012667.0
32151,8563708.0
32152,4763276.0
32153,6427683.0
32154,4384945.5
32155,6474641.5
32156,5253504.0
32157,13381108.0
32158,9821030.0
32159,14343730.0
32160,6141869.0
32161,8825198.0
32162,7498742.5
32163,7996291.5
32164,11911524.0
32165,8780572.0
32166,8683928.0
32167,10969734.0
32168,8688100.0
32169,4680367.0
32170,9999810.0
32171,11532702.0
32172,7599795.0
32173,6026145.5
32174,3850031.75
32175,17973796.0
32176,4965342.5
32177,9122150.0
32178,5905530.0
32179,9609054.0
32180,6080288.5
32181,5616539.5
32182,4779224.5
32183,5704976.0
32184,12279704.0
32185,5870319.5
32186,7503111.5
32187,3953028.75
32188,6512409.0
32189,3717178.25
32190,5039250.5
32191,4356006.5
32192,13549828.0
32193,7002250.0
32194,3624445.25
32195,12327628.0
32196,14590144.0
32197,12489950.0
32198,6320833.5
32199,7372318.5
32200,9575170.0
32201,7939980.5
32202,3754973.5
32203,4259699.5
32204,6496088.5
32205,17260008.0
32206,7397312.5
32207,8780572.0
32208,5722741.0
32209,4685117.0
32210,5470301.0
32211,41571968.0
32212,5130422.5
32213,6573055.0
32214,3109231.0
32215,6367231.5
32216,5559492.5
32217,5755774.0
32218,5413346.0
32219,9110900.0
32220,5627162.5
32221,6733903.0
32222,5546888.0
32223,4819002.0
32224,5398340.0
32225,5822911.5
32226,7461072.5
32227,17115420.0
32228,11293814.0
32229,16489502.0
32230,4585203.5
32231,16029964.0
32232,3716062.25
32233,5177782.0
32234,14601760.0
32235,18704182.0
32236,6165654.5
32237,37004824.0
32238,5722378.5
32239,5722721.5
32240,6420598.5
32241,4656977.5
32242,5492312.0
32243,7133890.0
32244,4813440.5
32245,7581198.0
32246,7615720.0
32247,6446538.0
32248,7551811.0
32249,6981799.5
32250,7104263.5
32251,4980058.0
32252,6527648.0
32253,8392904.0
32254,30720722.0
32255,5719595.5
32256,5805123.0
32257,3760355.0
32258,6255749.5
32259,5777812.5
32260,8717842.0
32261,27318026.0
32262,7973322.5
32263,5881055.5
32264,5107665.0
32265,9602934.0
32266,11636906.0
32267,5780967.0
32268,4393855.5
32269,5918952.5
32270,9421516.0
32271,6219783.0
32272,3806991.75
32273,8178852.0
32274,4786444.0
32275,5818418.0
32276,8623058.0
32277,13383590.0
32278,7061071.0
32279,4518793.0
32280,5564757.5
32281,5716745.5
32282,8130939.0
32283,6494179.5
32284,4285435.5
32285,9014918.0
32286,13255442.0
32287,5724307.0
32288,5460576.5
32289,4328145.5
32290,8454722.0
32291,6360513.5
32292,10236814.0
32293,5571089.5
32294,9123506.0
32295,6003868.0
32296,7379184.0
32297,9009574.0
32298,10035620.0
32299,3513953.5
32300,6949886.5
32301,11846216.0
32302,8242683.0
32303,6129061.0
32304,4887486.0
32305,5403245.5
32306,6797406.0
32307,12905760.0
32308,4573319.0
32309,6193804.0
32310,5290431.0
32311,7547354.0
32312,3990721.0
32313,5358440.0
32314,6058917.5
32315,11876538.0
32316,6910030.0
32317,11277032.0
32318,8255840.0
32319,5330046.0
32320,8843412.0
32321,6910060.0
32322,4164558.5
32323,7243725.0
32324,6774781.0
32325,4891958.0
32326,5078885.0
32327,5688159.0
32328,7844549.0
32329,5429243.0
32330,5606073.5
32331,5997903.5
32332,6638423.0
32333,8174891.5
32334,4822142.5
32335,7218913.0
32336,8169240.0
32337,5129317.5
32338,4784446.5
32339,7723099.0
32340,6377522.5
32341,6212788.5
32342,5588225.0
32343,6527771.5
32344,4604641.5
32345,5026438.0
32346,5991416.5
32347,4860217.5
32348,8451052.0
32349,7115585.5
32350,13317828.0
32351,6852196.0
32352,9715080.0
32353,5194673.0
32354,6411669.5
32355,6011760.5
32356,5487058.0
32357,7126594.5
32358,7422396.5
32359,17560038.0
32360,5094413.5
32361,8337764.0
32362,7810384.5
32363,6117262.5
32364,4589092.5
32365,7317710.5
32366,6545573.0
32367,4870752.0
32368,4991400.0
32369,7538067.0
32370,4341140.5
32371,7064510.0
32372,8869282.0
32373,8042503.5
32374,15801788.0
32375,5499325.0
32376,7065280.5
32377,6930626.5
32378,5842223.5
32379,4738859.5
32380,8184646.0
32381,4681804.0
32382,9421058.0
32383,12453610.0
32384,4747519.5
32385,8351893.5
32386,8142725.0
32387,4021070.0
32388,5576776.5
32389,10396578.0
32390,4996813.5
32391,6506294.0
32392,6596575.0
32393,6576693.5
32394,4846783.0
32395,4881559.5
32396,4414633.5
32397,6353527.0
32398,5448132.5
32399,9574426.0
32400,5998813.5
32401,6602445.0
32402,3723109.25
32403,11288374.0
32404,4939355.5
32405,11718430.0
32406,3109231.0
32407,6599637.0
32408,4515162.5
32409,16800534.0
32410,5169440.5
32411,6666783.5
32412,8226921.0
32413,1061137.875
32414,12241862.0
32415,5084768.5
32416,8867344.0
32417,7151306.5
32418,5620520.0
32419,6005051.5
32420,6972140.5
32421,2419769.5
32422,4476623.5
32423,5671212.0
32424,6030058.5
32425,4070688.25
32426,8427328.0
32427,11436920.0
32428,6188391.5
32429,8704092.0
32430,3827850.0
32431,9426974.0
32432,9040952.0
32433,3631755.5
32434,10215698.0
32435,6059047.0
32436,8301564.0
32437,9005574.0
32438,6163057.0
32439,5317937.5
32440,6593696.0
32441,3422882.0
32442,8098236.5
32443,5928540.5
32444,5012907.0
32445,8599080.0
32446,7932926.0
32447,8082860.0
32448,5981061.5
32449,11835358.0
32450,6316284.0
32451,10822940.0
32452,5905481.5
32453,6272480.5
32454,4911877.5
32455,8270589.5
32456,5722910.0
32457,5032364.5
32458,7553869.5
32459,8394024.0
32460,6175852.0
32461,12694380.0
32462,8014315.0
32463,4715310.5
32464,15493118.0
32465,4285435.5
32466,7516969.0
32467,5278250.0
32468,7334414.0
32469,10311956.0
32470,11126610.0
32471,25364610.0
32472,5764737.0
32473,5755819.0
32474,4065848.5
32475,13340268.0
32476,6088749.5
32477,3638262.75
32478,6466239.0
32479,4182292.25
32480,9187770.0
32481,5505028.0
32482,4911679.0
32483,8683928.0
32484,10680982.0
32485,13209718.0
32486,6213691.0
32487,6239463.0
32488,11476012.0
32489,10812414.0
32490,5631856.5
32491,7159262.5
32492,8869282.0
32493,6170659.0
32494,5723714.5
32495,5558403.0
32496,4678397.5
32497,6822422.5
32498,11808474.0
32499,12615564.0
32500,4649506.0
32501,9468704.0
32502,6928683.5
32503,5165489.0
32504,4595454.5
32505,10872382.0
32506,5818610.0
32507,3585898.25
32508,6970617.0
32509,4441200.0
32510,14715122.0
32511,5282076.0
32512,6127403.0
32513,4954259.5
32514,5718401.5
32515,7202084.5
32516,8038698.0
32517,9574600.0
32518,4120667.0
32519,4003321.75
32520,2467985.25
32521,6128793.5
32522,5799216.0
32523,6721841.0
32524,5898195.5
32525,5282889.5
32526,9203036.0
32527,7461990.5
32528,4684446.5
32529,6179247.5
32530,5734191.5
32531,6279930.0
32532,12885006.0
32533,6141615.0
32534,4898130.0
32535,5425460.5
32536,11716748.0
32537,6035110.5
32538,8328508.0
32539,4351541.0
32540,7571091.5
32541,11627326.0
32542,5798358.5
32543,6318117.0
32544,4887486.0
32545,4786444.0
32546,10379272.0
32547,6128003.0
32548,4495686.0
32549,3593029.75
32550,6379811.5
32551,5112367.5
32552,6259873.5
32553,6255464.5
32554,2879751.25
32555,8004819.5
32556,8967080.0
32557,3717178.25
32558,5929128.0
32559,7460970.0
32560,6119213.0
32561,5205602.5
32562,9436814.0
32563,6129957.5
32564,5149637.0
32565,7466038.0
32566,3869092.25
32567,4888850.5
32568,8311647.5
32569,6702185.0
32570,5280313.0
32571,6004400.0
32572,5700000.5
32573,7902685.5
32574,7305736.5
32575,6330035.0
32576,6416746.5
32577,4761218.5
32578,5861760.0
32579,7594222.0
32580,5620339.0
32581,5056876.5
32582,6513481.5
32583,7146151.5
32584,4403655.0
32585,4172553.5
32586,5577442.0
32587,5711779.5
32588,5813387.5
32589,3294245.25
32590,8829972.0
32591,7501114.5
32592,4233556.0
32593,3630605.5
32594,4357904.5
32595,6137878.0
32596,8323563.5
32597,7466570.5
32598,8311647.5
32599,5541025.5
32600,7138198.0
32601,6322401.5
32602,7812020.5
32603,6022758.0
32604,4889202.0
32605,4579372.5
32606,5398510.5
32607,8195613.0
32608,7442822.5
32609,7232222.5
32610,6705778.0
32611,6005866.0
32612,3906708.75
32613,5588194.5
32614,8547692.0
32615,5113742.0
32616,7000370.5
32617,7646123.0
32618,5451708.0
32619,4315380.0
32620,6868719.0
32621,5588817.5
32622,13819738.0
32623,9279762.0
32624,11049208.0
32625,7965104.5
32626,7567740.0
32627,6477390.0
32628,3109231.0
32629,10475904.0
32630,5448475.5
32631,5492894.5
32632,6036915.5
32633,6793477.5
32634,5698364.0
32635,9833620.0
32636,4789836.5
32637,7622507.0
32638,5784576.5
32639,8219442.5
32640,5892531.0
32641,5720130.5
32642,5770153.0
32643,9218324.0
32644,7067759.0
32645,5454668.5
32646,7203023.5
32647,13790502.0
32648,5979599.0
32649,6397560.5
32650,7166622.0
32651,2435072.5
32652,9000392.0
32653,11108648.0
32654,5471800.5
32655,12070096.0
32656,4856388.5
32657,5671492.0
32658,6903235.5
32659,3814962.25
32660,3109231.0
32661,6401152.5
32662,11074256.0
32663,8513536.0
32664,9441108.0
32665,12633178.0
32666,6779102.0
32667,5861057.0
32668,5814543.5
32669,13002982.0
32670,6101472.5
32671,5782410.0
32672,4418362.0
32673,8449966.0
32674,5854208.5
32675,4885228.0
32676,5830350.0
32677,4899673.5
32678,10203002.0
32679,4552355.0
32680,16899668.0
32681,8461406.0
32682,5628736.5
32683,13869818.0
32684,6700193.5
32685,6198434.5
32686,6305312.0
32687,4921364.5
32688,5777080.0
32689,6282304.5
32690,8444670.0
32691,7418844.0
32692,11839972.0
32693,6903010.0
32694,6555250.0
32695,8425996.0
32696,3802307.25
32697,6999136.5
32698,5639202.0
32699,5469245.5
32700,7530478.0
32701,11300522.0
32702,11182166.0
32703,8442758.0
32704,10336188.0
32705,10204038.0
32706,5543200.0
32707,7144513.0
32708,5589743.5
32709,5311457.0
32710,11114336.0
32711,5756475.5
32712,7976944.0
32713,5401412.0
32714,6589380.5
32715,4324624.0
32716,4379094.0
32717,7166663.5
32718,8945620.0
32719,6087176.5
32720,5129385.0
32721,13109100.0
32722,6155917.5
32723,4540598.5
32724,7155791.5
32725,13611994.0
32726,4924884.5
32727,4676091.0
32728,9111756.0
32729,5577395.0
32730,9345142.0
32731,5505853.0
32732,5708433.0
32733,5880905.0
32734,5271949.5
32735,6051834.0
32736,4318675.5
32737,5483529.0
32738,6524729.5
32739,35898692.0
32740,5376062.0
32741,5901700.5
32742,9753742.0
32743,5541658.5
32744,13669984.0
32745,5995292.5
32746,9579724.0
32747,6151350.5
32748,4305188.5
32749,3711251.75
32750,12010276.0
32751,6024834.0
32752,27515504.0
32753,5685080.5
32754,7157852.0
32755,7183480.0
32756,6806966.0
32757,10718494.0
32758,6962783.0
32759,4968058.0
32760,5006989.0
32761,5222363.5
32762,6984538.0
32763,5559332.0
32764,5927941.5
32765,4656977.5
32766,6630743.5
32767,5532705.5
32768,5625092.0
32769,6220453.0
32770,6206078.5
32771,11462186.0
32772,12592872.0
32773,5562118.0
32774,6882581.5
32775,5759972.5
32776,5178086.5
32777,5097674.5
32778,5438795.5
32779,4318675.5
32780,6347021.5
32781,8286380.0
32782,5583705.5
32783,7321624.0
32784,8828434.0
32785,7128321.5
32786,4802447.0
32787,9198042.0
32788,4585377.5
32789,5243194.5
32790,5009355.5
32791,5589556.5
32792,5069515.0
32793,4351588.5
32794,2402067.25
32795,5018291.0
32796,7983434.0
32797,5788940.5
32798,7001143.0
32799,11062068.0
32800,3926713.75
32801,5805560.0
32802,7501553.0
32803,4647368.5
32804,8781628.0
32805,10003040.0
32806,5476618.0
32807,4869276.0
32808,5370109.0
32809,8027194.5
32810,5836743.0
32811,7170573.5
32812,4786444.0
32813,6485306.5
32814,3905142.5
32815,4887999.5
32816,4125837.25
32817,5978175.0
32818,7635056.0
32819,4296694.5
32820,4921802.0
32821,13402532.0
32822,5726840.0
32823,8248754.0
32824,6254649.0
32825,5578840.5
32826,9423550.0
32827,7967597.5
32828,6215294.5
32829,5769970.0
32830,5452087.5
32831,5829077.0
32832,3781971.25
32833,12941268.0
32834,9499852.0
32835,6185573.5
32836,5558475.0
32837,5523443.5
32838,4866169.0
32839,23146796.0
32840,6040955.5
32841,5342706.0
32842,6482598.0
32843,3950792.0
32844,5577640.5
32845,7381018.0
32846,9824418.0
32847,3502964.5
32848,10538158.0
32849,3918803.0
32850,6825244.0
32851,9250574.0
32852,3958172.0
32853,4513133.5
32854,7385499.5
32855,8286292.5
32856,4512084.5
32857,8030743.0
32858,3618657.75
32859,6120168.0
32860,6436132.5
32861,5177930.0
32862,7725692.5
32863,6163667.0
32864,7092339.0
32865,8075059.5
32866,3618657.75
32867,4469907.5
32868,8683928.0
32869,6853879.5
32870,5547002.5
32871,5437579.5
32872,8662344.0
32873,4858542.5
32874,5009355.5
32875,9014186.0
32876,6961377.5
32877,9547998.0
32878,8864716.0
32879,3878039.75
32880,6711220.5
32881,6433518.0
32882,6365641.5
32883,4954382.5
32884,7556246.0
32885,4557053.0
32886,5397997.5
32887,5517679.0
32888,8177133.5
32889,4163269.25
32890,4611069.0
32891,6042577.0
32892,4979723.5
32893,10556358.0
32894,5277431.5
32895,7463959.5
32896,5606144.5
32897,4565866.0
32898,9800032.0
32899,8423530.0
32900,5820835.5
32901,6317411.0
32902,7209467.0
32903,6778019.0
32904,3028756.25
32905,6155614.0
32906,6793884.5
32907,4417244.5
32908,7126227.0
32909,3387625.25
32910,7473545.0
32911,8480830.0
32912,6619892.5
32913,6539223.5
32914,3904180.0
32915,6637079.0
32916,10753188.0
32917,5786740.0
32918,8583120.0
32919,12457418.0
32920,5068895.5
32921,4505505.0
32922,5620338.0
32923,5454869.0
32924,3788113.5
32925,4984775.5
32926,4376523.5
32927,7938851.0
32928,7370276.5
32929,10794800.0
32930,5311970.0
32931,7002605.5
32932,5585949.0
32933,5303966.5
32934,4520785.0
32935,10048962.0
32936,4792291.5
32937,4238007.5
32938,7984929.5
32939,5012667.0
32940,7036769.5
32941,9412880.0
32942,6429719.5
32943,4795320.0
32944,5108259.0
32945,5325970.5
32946,7089383.5
32947,3109231.0
32948,10057426.0
32949,5603306.0
32950,4919756.5
32951,7648656.5
32952,7559675.5
32953,5985541.0
32954,7449787.5
32955,10090302.0
32956,5612985.5
32957,8040941.0
32958,10433866.0
32959,11835684.0
32960,5931811.0
32961,9216086.0
32962,5012667.0
32963,8743300.0
32964,5246293.5
32965,8248254.0
32966,6780450.0
32967,6180437.5
32968,5992620.0
32969,5743013.0
32970,5821688.5
32971,5791528.5
32972,5564046.0
32973,5841599.5
32974,8316704.5
32975,7665094.5
32976,5992600.0
32977,5378588.5
32978,6511942.0
32979,5434837.5
32980,4252066.5
32981,5075796.5
32982,5725083.5
32983,6493691.0
32984,5044296.5
32985,4419859.5
32986,5806303.5
32987,8096847.5
32988,5978845.5
32989,4377664.5
32990,6658465.0
32991,3777989.75
32992,6120702.0
32993,4976412.5
32994,3609672.25
32995,7810559.5
32996,8458026.0
32997,7663282.5
32998,16508470.0
32999,3855379.75
33000,5271035.0
33001,6207570.0
33002,5704336.0
33003,4585492.5
33004,5980987.0
33005,7701119.0
33006,3228379.5
33007,5135069.0
33008,3875454.5
33009,6611629.0
33010,5636431.0
33011,4571376.0
33012,5061110.5
33013,3978501.75
33014,5477954.0
33015,5450730.5
33016,4837289.5
33017,4984668.5
33018,5649728.5
33019,6001003.5
33020,6018761.5
33021,7322426.5
33022,6623599.5
33023,7267888.5
33024,11295990.0
33025,5027343.0
33026,5577640.5
33027,3963814.25
33028,5532227.0
33029,6319090.0
33030,7873686.5
33031,5085361.0
33032,7120726.5
33033,8142815.5
33034,4124547.5
33035,6552949.5
33036,5172350.0
33037,6986951.0
33038,6481803.0
33039,2514692.5
33040,9708086.0
33041,3858763.25
33042,9542124.0
33043,7467531.5
33044,6407426.5
33045,11037542.0
33046,6981054.0
33047,8665888.0
33048,9265686.0
33049,19976604.0
33050,8200101.5
33051,6157665.0
33052,9643670.0
33053,8109064.5
33054,4014275.75
33055,10217996.0
33056,5748213.5
33057,9249906.0
33058,6032551.5
33059,8549152.0
33060,4848541.5
33061,4282414.5
33062,6512553.0
33063,6526527.5
33064,5412117.5
33065,6806098.5
33066,10271768.0
33067,5498726.0
33068,6894107.0
33069,12875292.0
33070,9889898.0
33071,11301040.0
33072,5338380.5
33073,4231338.5
33074,12083472.0
33075,5965310.5
33076,6151270.5
33077,6751521.0
33078,5175933.5
33079,12621474.0
33080,7031784.5
33081,13963466.0
33082,8389552.0
33083,6091874.0
33084,5104542.5
33085,9783870.0
33086,9490622.0
33087,4997934.0
33088,4180272.75
33089,10154318.0
33090,8360945.5
33091,5094102.5
33092,6525216.5
33093,4478033.5
33094,4881559.5
33095,4110313.25
33096,8049048.0
33097,5189719.5
33098,5983795.5
33099,6287138.5
33100,5648510.5
33101,5589154.5
33102,5271035.0
33103,4265741.5
33104,5156199.0
33105,10904730.0
33106,4383524.0
33107,3989127.5
33108,13673544.0
33109,5934735.5
33110,5565526.0
33111,5933308.0
33112,5012667.0
33113,6456078.5
33114,4457544.5
33115,3517429.75
33116,5427071.0
33117,5152405.0
33118,10977126.0
33119,10936448.0
33120,3263130.0
33121,6406191.0
33122,5111483.5
33123,25703742.0
33124,4397290.0
33125,6073928.0
33126,5528837.5
33127,6753973.5
33128,6602071.5
33129,11787352.0
33130,7708331.5
33131,8078501.5
33132,4504440.0
33133,28870112.0
33134,7323668.0
33135,2863002.75
33136,8739800.0
33137,4183011.5
33138,13101144.0
33139,6231732.5
33140,6036949.5
33141,7279092.0
33142,7289486.5
33143,3576686.75
33144,4899673.5
33145,6833695.5
33146,6561311.0
33147,3927649.0
33148,6135143.5
33149,13225552.0
33150,5259098.5
33151,6317768.0
33152,14821384.0
33153,4687922.0
33154,7707320.0
33155,11460880.0
33156,9183864.0
33157,5638530.5
33158,13362374.0
33159,4778677.0
33160,4557122.5
33161,5769842.0
33162,7442844.5
33163,5884227.5
33164,6049123.5
33165,7356914.0
33166,5798421.0
33167,5162975.0
33168,8627968.0
33169,4794423.5
33170,5940780.0
33171,7118009.0
33172,10208706.0
33173,4220243.5
33174,6685338.0
33175,3953764.75
33176,5612349.5
33177,6299477.0
33178,6995609.0
33179,13858362.0
33180,5590423.0
33181,6348462.0
33182,5257937.0
33183,5186169.0
33184,4622982.0
33185,7260430.5
33186,4983148.5
33187,5804547.5
33188,8320106.5
33189,15985918.0
33190,5550362.0
33191,13669632.0
33192,7562625.5
33193,6494179.5
33194,5018593.5
33195,6687768.5
33196,5218541.5
33197,6503524.0
33198,5025197.0
33199,7325552.5
33200,4064623.0
33201,6252013.0
33202,8815168.0
33203,7682355.5
33204,6195749.5
33205,5740988.0
33206,5798361.0
33207,10382530.0
33208,10068720.0
33209,6835083.0
33210,3203361.5
33211,5778859.0
33212,5249779.5
33213,4653781.5
33214,7728297.0
33215,5088303.5
33216,3990721.0
33217,4463474.5
33218,5182944.0
33219,3951435.25
33220,6506294.0
33221,6616645.0
33222,5242304.0
33223,2437065.25
33224,8453418.0
33225,6191635.5
33226,5398217.5
33227,4352701.5
33228,4304228.0
33229,6839783.5
33230,5976458.0
33231,7460470.5
33232,7654803.0
33233,8597664.0
33234,7534649.0
33235,6411669.5
33236,7597353.5
33237,12497842.0
33238,7480330.5
33239,6345515.0
33240,6069157.0
33241,6183276.5
33242,4937230.5
33243,4395607.5
33244,11281192.0
33245,6680475.0
33246,5994276.5
33247,4313165.0
33248,6785298.5
33249,13718750.0
33250,9466226.0
33251,8108384.0
33252,11170534.0
33253,5740616.0
33254,5141902.0
33255,7484560.0
33256,8040942.0
33257,6024617.0
33258,23643560.0
33259,5455864.0
33260,4926576.0
33261,7799257.5
33262,6429719.5
33263,5712770.0
33264,8367666.0
33265,9507796.0
33266,5802112.5
33267,7033513.5
33268,5839141.0
33269,9181872.0
33270,4114016.75
33271,5859250.0
33272,5212387.5
33273,7085497.0
33274,5929128.0
33275,7309144.5
33276,10244058.0
33277,6445484.0
33278,4666712.5
33279,6043949.0
33280,5785844.0
33281,5965811.0
33282,7018766.5
33283,6456449.5
33284,6054011.0
33285,13426068.0
33286,5398038.5
33287,3506212.5
33288,10646650.0
33289,4914370.0
33290,8511680.0
33291,5703326.0
33292,8086843.5
33293,6144623.5
33294,5276585.0
33295,4456188.0
33296,4053310.0
33297,6322414.0
33298,7524664.5
33299,14119782.0
33300,3905142.5
33301,7702520.0
33302,4425011.5
33303,11280622.0
33304,10703090.0
33305,5696208.0
33306,6048444.5
33307,9043078.0
33308,7485068.0
33309,6074602.0
33310,18967806.0
33311,6033422.5
33312,4849381.5
33313,5011336.5
33314,9897996.0
33315,9436160.0
33316,7417486.5
33317,7946953.5
33318,7057931.5
33319,6238672.5
33320,9445284.0
33321,5505179.5
33322,4711107.5
33323,7950158.5
33324,10850168.0
33325,11189680.0
33326,6501367.0
33327,6632903.5
33328,6306846.0
33329,11150376.0
33330,3765597.25
33331,18576392.0
33332,4489932.5
33333,11458116.0
33334,5160071.0
33335,9998548.0
33336,2744019.5
33337,3792134.5
33338,9453126.0
33339,5589871.5
33340,6515658.5
33341,7086337.0
33342,24617340.0
33343,6496533.0
33344,4854988.0
33345,5886306.5
33346,11274000.0
33347,12313418.0
33348,5881382.0
33349,5490809.0
33350,5230990.5
33351,9942826.0
33352,5638602.0
33353,5889339.5
33354,5743691.5
33355,5423341.0
33356,6466239.0
33357,7765722.5
33358,2861011.75
33359,9125960.0
33360,4460088.0
33361,9107106.0
33362,3626091.0
33363,6367077.5
33364,6131135.0
33365,8039372.0
33366,14378178.0
33367,5844914.0
33368,8343656.0
33369,7075624.5
33370,5457771.0
33371,6349599.0
33372,4976995.0
33373,5900668.0
33374,5994840.0
33375,5574419.5
33376,5316688.0
33377,7737546.0
33378,23075956.0
33379,5754956.0
33380,7293907.0
33381,6709169.5
33382,4190740.75
33383,7327347.5
33384,7973322.5
33385,2972037.25
33386,9783864.0
33387,7359358.0
33388,8098016.0
33389,4317201.5
33390,6460768.0
33391,5500710.0
33392,10871546.0
33393,7520015.0
33394,5803643.0
33395,9890290.0
33396,8696230.0
33397,6277078.0
33398,5110465.5
33399,11152736.0
33400,19068738.0
33401,12390902.0
33402,3714230.5
33403,7461633.0
33404,10112240.0
33405,8719772.0
33406,5776188.5
33407,5826360.5
33408,8027609.0
33409,11669562.0
33410,5980258.5
33411,5801375.0
33412,10604714.0
33413,4950108.0
33414,7671259.0
33415,21237424.0
33416,11184122.0
33417,6183569.5
33418,7479529.5
33419,7239034.0
33420,9608900.0
33421,7053914.5
33422,7359585.0
33423,3510728.75
33424,7984000.5
33425,5479466.5
33426,6657235.5
33427,15586192.0
33428,4840282.0
33429,4363831.0
33430,4078754.25
33431,4361606.5
33432,5721138.0
33433,5665577.0
33434,3999384.75
33435,7371551.5
33436,5791528.5
33437,5445548.5
33438,4887486.0
33439,3966982.75
33440,5589556.5
33441,4887486.0
33442,8165715.5
33443,6195523.5
33444,14256002.0
33445,4323128.0
33446,7580929.0
33447,4183131.0
33448,6978481.0
33449,16247056.0
33450,5825615.5
33451,12780698.0
33452,8020331.5
33453,5263833.0
33454,5611576.5
33455,7077314.5
33456,6419353.0
33457,5043368.5
33458,4227497.5
33459,30495596.0
33460,10573018.0
33461,10914012.0
33462,7308816.5
33463,5011799.5
33464,13342770.0
33465,4954335.0
33466,4700019.5
33467,5814668.5
33468,4474368.5
33469,10658504.0
33470,6342946.5
33471,2439394.75
33472,9906306.0
33473,8062440.5
33474,4657748.0
33475,4842313.0
33476,5979511.0
33477,7397736.5
33478,6624446.5
33479,9159372.0
33480,7069077.5
33481,6634129.0
33482,4744238.5
33483,3195644.75
33484,5683974.5
33485,14378264.0
33486,12048622.0
33487,5817697.5
33488,12068100.0
33489,9091900.0
33490,10888956.0
33491,14804642.0
33492,6129703.0
33493,6994363.5
33494,6031761.0
33495,8752160.0
33496,6948656.5
33497,10669342.0
33498,7757000.0
33499,7504691.5
33500,6844268.5
33501,7729852.5
33502,5296465.5
33503,8791432.0
33504,9986172.0
33505,6136670.5
33506,9197308.0
33507,8032931.5
33508,5539546.0
33509,5575747.5
33510,8849434.0
33511,7167359.0
33512,5492206.5
33513,13078812.0
33514,4427180.5
33515,4357904.5
33516,5363134.5
33517,7393499.5
33518,6482312.5
33519,6409437.5
33520,6202259.0
33521,7242241.5
33522,4324624.0
33523,6219783.0
33524,6336696.5
33525,6029269.5
33526,8990102.0
33527,5733656.0
33528,5396071.5
33529,4164808.25
33530,5334054.5
33531,5777032.0
33532,4660512.0
33533,5466902.0
33534,4345106.5
33535,8230096.5
33536,7228911.0
33537,3869139.25
33538,7039257.0
33539,7609922.5
33540,8134342.5
33541,11140296.0
33542,15776706.0
33543,8950874.0
33544,5587279.5
33545,7988343.0
33546,5817697.5
33547,7374710.5
33548,8270589.5
33549,7756047.0
33550,13761616.0
33551,7621191.5
33552,6626354.5
33553,4683961.5
33554,7821625.0
33555,13602408.0
33556,4676825.0
33557,8480078.0
33558,24831518.0
33559,7286275.0
33560,5443068.5
33561,2432743.0
33562,7319462.0
33563,6218519.0
33564,5583909.0
33565,5912288.5
33566,10318672.0
33567,8268024.5
33568,2415040.75
33569,5074673.5
33570,10593980.0
33571,3322835.75
33572,5765949.5
33573,3816846.25
33574,7657905.0
33575,5474197.5
33576,5240828.5
33577,8185434.0
33578,12106530.0
33579,8379614.0
33580,7903831.5
33581,6320833.5
